15,132408575031604; 1,9476681860946476; 0; 0
2027,742749054225; 0,9809889968548683; 0; 2000
3994,9558638083226; 0,6841462361186745; 0; 4000
5992,433795712485; 0,5805393348036113; 0; 6000
8020,1765447667085; 0,5556441906901192; 0; 8000
10032,786885245903; 0,5365767784071803; 0; 10000
12000; 0,48033491853156957; 0; 12000
15,132408575031604; 2,4778216329781952; 1; 0
2027,742749054225; 0,9809889968548683; 1; 2000
4010,0882723833547; 0,7512970586745403; 1; 4000
6007,5662042875165; 0,6432307642465243; 1; 6000
8020,1765447667085; 0,6156437757913877; 1; 8000
10017,654476670872; 0,599838803768948; 1; 10000
12000; 0,544199200365194; 1; 12000
15,132408575031604; 1,4971967492890137; 2; 0
2020,1765447667085; 0,9809862392796446; 2; 2000
3987,389659520809; 0,6229990956408875; 2; 4000
6007,5662042875165; 0,5216331373114692; 2; 6000
8020,1765447667085; 0,49926124819064177; 2; 8000
10032,786885245903; 0,47998398678790455; 2; 10000
12000; 0,4202018976893472; 2; 12000
